bin_id,timestamp,fill_level,location_zone,last_collection,day_type,weather_flag,event_flag,nearby_activity,recent_fill_trend,overflow
BIN018,2024-09-03 00:00:00,10.37,ZONE_D,2024-09-03 00:00:00,weekday,0,1,100.0,0.0,0
BIN018,2024-09-03 04:00:00,37.09,ZONE_D,2024-09-03 00:00:00,weekday,1,1,100.0,-29.88,0
BIN018,2024-09-03 08:00:00,58.25,ZONE_D,2024-09-03 00:00:00,weekday,0,0,62.6,-20.97,0
BIN018,2024-09-03 12:00:00,79.56,ZONE_D,2024-09-03 00:00:00,weekday,0,0,83.2,15.96,1
BIN018,2024-09-03 16:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,0,1,81.7,14.15,1
BIN018,2024-09-03 20:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,0,0,64.3,13.92,1
BIN018,2024-09-04 00:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,1,0,84.2,6.81,1
BIN018,2024-09-04 04:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,0,0,89.2,0.0,1
BIN018,2024-09-04 08:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,1,0,91.9,0.0,1
BIN018,2024-09-04 12:00:00,100.0,ZONE_D,2024-09-03 00:00:00,weekday,0,1,88.1,0.0,1
BIN018,2024-09-04 16:00:00,8.34,ZONE_D,2024-09-04 16:00:00,weekday,0,1,90.9,0.0,0
BIN018,2024-09-04 20:00:00,33.32,ZONE_D,2024-09-04 16:00:00,weekday,0,1,100.0,-30.55,0
BIN018,2024-09-05 00:00:00,53.5,ZONE_D,2024-09-04 16:00:00,weekday,0,0,60.7,-22.23,0
BIN018,2024-09-05 04:00:00,75.66,ZONE_D,2024-09-04 16:00:00,weekday,0,0,82.8,15.05,1
BIN018,2024-09-05 08:00:00,96.65,ZONE_D,2024-09-04 16:00:00,weekday,0,0,77.6,14.11,1
BIN018,2024-09-05 12:00:00,100.0,ZONE_D,2024-09-04 16:00:00,weekday,1,0,68.5,14.38,1
BIN018,2024-09-05 16:00:00,10.91,ZONE_D,2024-09-05 16:00:00,weekday,0,0,77.2,8.11,0
BIN018,2024-09-05 20:00:00,32.98,ZONE_D,2024-09-05 16:00:00,weekday,0,0,76.1,-28.58,0
BIN018,2024-09-06 00:00:00,52.05,ZONE_D,2024-09-05 16:00:00,weekday,0,0,52.1,-22.34,0
BIN018,2024-09-06 04:00:00,71.13,ZONE_D,2024-09-05 16:00:00,weekday,0,0,55.1,13.71,1
BIN018,2024-09-06 08:00:00,92.58,ZONE_D,2024-09-05 16:00:00,weekday,1,0,68.6,12.72,1
BIN018,2024-09-06 12:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekday,0,1,100.0,13.51,1
BIN018,2024-09-06 16:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekday,0,1,86.3,9.62,1
BIN018,2024-09-06 20:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekday,0,1,74.4,2.47,1
BIN018,2024-09-07 00:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekend,0,0,96.1,0.0,1
BIN018,2024-09-07 04:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekend,0,0,84.9,0.0,1
BIN018,2024-09-07 08:00:00,100.0,ZONE_D,2024-09-05 16:00:00,weekend,0,0,74.2,0.0,1
BIN018,2024-09-07 12:00:00,12.21,ZONE_D,2024-09-07 12:00:00,weekend,0,0,100.0,0.0,0
BIN018,2024-09-07 16:00:00,33.51,ZONE_D,2024-09-07 12:00:00,weekend,0,0,98.4,-29.26,0
BIN018,2024-09-07 20:00:00,56.14,ZONE_D,2024-09-07 12:00:00,weekend,0,0,99.0,-22.16,0
BIN018,2024-09-08 00:00:00,76.94,ZONE_D,2024-09-07 12:00:00,weekend,0,0,68.2,14.64,1
BIN018,2024-09-08 04:00:00,99.72,ZONE_D,2024-09-07 12:00:00,weekend,1,0,93.8,14.47,1
BIN018,2024-09-08 08:00:00,100.0,ZONE_D,2024-09-07 12:00:00,weekend,0,0,91.7,14.53,1
BIN018,2024-09-08 12:00:00,7.45,ZONE_D,2024-09-08 12:00:00,weekend,0,0,81.3,7.69,0
BIN018,2024-09-08 16:00:00,29.31,ZONE_D,2024-09-08 12:00:00,weekend,0,0,72.3,-30.76,0
BIN018,2024-09-08 20:00:00,53.57,ZONE_D,2024-09-08 12:00:00,weekend,0,1,94.0,-23.56,0
BIN018,2024-09-09 00:00:00,74.46,ZONE_D,2024-09-08 12:00:00,weekday,0,0,82.3,15.37,1
BIN018,2024-09-09 04:00:00,96.97,ZONE_D,2024-09-08 12:00:00,weekday,0,1,77.3,15.05,1
BIN018,2024-09-09 08:00:00,6.19,ZONE_D,2024-09-09 08:00:00,weekday,0,0,59.4,14.47,0
BIN018,2024-09-09 12:00:00,26.82,ZONE_D,2024-09-09 08:00:00,weekday,0,0,84.2,-22.76,0
BIN018,2024-09-09 16:00:00,47.34,ZONE_D,2024-09-09 08:00:00,weekday,0,0,50.3,-23.38,0
BIN018,2024-09-09 20:00:00,67.53,ZONE_D,2024-09-09 08:00:00,weekday,0,0,54.0,13.72,1
BIN018,2024-09-10 00:00:00,88.06,ZONE_D,2024-09-09 08:00:00,weekday,0,0,66.1,13.57,1
BIN018,2024-09-10 04:00:00,6.57,ZONE_D,2024-09-10 04:00:00,weekday,1,1,93.7,13.57,0
BIN018,2024-09-10 08:00:00,29.74,ZONE_D,2024-09-10 04:00:00,weekday,0,1,77.1,-20.32,0
BIN018,2024-09-10 12:00:00,55.72,ZONE_D,2024-09-10 04:00:00,weekday,1,1,100.0,-19.44,0
BIN018,2024-09-10 16:00:00,79.41,ZONE_D,2024-09-10 04:00:00,weekday,0,1,85.9,16.38,1
BIN018,2024-09-10 20:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,0,90.2,16.56,1
BIN018,2024-09-11 00:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,1,91.6,14.76,1
BIN018,2024-09-11 04:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,0,91.9,6.86,1
BIN018,2024-09-11 08:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,1,100.0,0.0,1
BIN018,2024-09-11 12:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,0,61.7,0.0,1
BIN018,2024-09-11 16:00:00,100.0,ZONE_D,2024-09-10 04:00:00,weekday,0,0,74.1,0.0,1
BIN018,2024-09-11 20:00:00,9.79,ZONE_D,2024-09-11 20:00:00,weekday,0,0,81.5,0.0,0
BIN018,2024-09-12 00:00:00,33.73,ZONE_D,2024-09-11 20:00:00,weekday,0,1,99.1,-30.07,0
BIN018,2024-09-12 04:00:00,55.7,ZONE_D,2024-09-11 20:00:00,weekday,0,0,77.3,-22.09,0
BIN018,2024-09-12 08:00:00,76.25,ZONE_D,2024-09-11 20:00:00,weekday,0,0,74.2,15.3,1
BIN018,2024-09-12 12:00:00,97.41,ZONE_D,2024-09-11 20:00:00,weekday,0,0,88.3,14.17,1
BIN018,2024-09-12 16:00:00,100.0,ZONE_D,2024-09-11 20:00:00,weekday,0,0,78.1,13.91,1
BIN018,2024-09-12 20:00:00,100.0,ZONE_D,2024-09-11 20:00:00,weekday,0,1,94.4,7.92,1
BIN018,2024-09-13 00:00:00,12.42,ZONE_D,2024-09-13 00:00:00,weekday,0,0,82.5,0.86,0
BIN018,2024-09-13 04:00:00,34.96,ZONE_D,2024-09-13 00:00:00,weekday,1,0,71.6,-29.19,0
BIN018,2024-09-13 08:00:00,55.18,ZONE_D,2024-09-13 00:00:00,weekday,0,0,52.6,-21.68,0
BIN018,2024-09-13 12:00:00,76.09,ZONE_D,2024-09-13 00:00:00,weekday,1,0,67.1,14.25,1
BIN018,2024-09-13 16:00:00,96.73,ZONE_D,2024-09-13 00:00:00,weekday,0,0,53.8,13.71,1
BIN018,2024-09-13 20:00:00,12.63,ZONE_D,2024-09-13 20:00:00,weekday,0,0,91.0,13.85,0
BIN018,2024-09-14 00:00:00,33.18,ZONE_D,2024-09-13 20:00:00,weekend,0,0,82.5,-21.15,0
BIN018,2024-09-14 04:00:00,53.61,ZONE_D,2024-09-13 20:00:00,weekend,0,0,78.4,-21.18,0
BIN018,2024-09-14 08:00:00,78.37,ZONE_D,2024-09-13 20:00:00,weekend,0,1,93.6,13.66,1
BIN018,2024-09-14 12:00:00,100.0,ZONE_D,2024-09-13 20:00:00,weekend,0,1,93.1,15.06,1
BIN018,2024-09-14 16:00:00,100.0,ZONE_D,2024-09-13 20:00:00,weekend,0,0,71.8,15.46,1
BIN018,2024-09-14 20:00:00,5.61,ZONE_D,2024-09-14 20:00:00,weekend,0,0,100.0,7.21,0
BIN018,2024-09-15 00:00:00,28.16,ZONE_D,2024-09-14 20:00:00,weekend,0,0,87.7,-31.46,0
BIN018,2024-09-15 04:00:00,50.59,ZONE_D,2024-09-14 20:00:00,weekend,0,0,100.0,-23.95,0
BIN018,2024-09-15 08:00:00,70.84,ZONE_D,2024-09-14 20:00:00,weekend,0,0,70.9,14.99,1
BIN018,2024-09-15 12:00:00,91.79,ZONE_D,2024-09-14 20:00:00,weekend,0,0,65.4,14.23,1
BIN018,2024-09-15 16:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekend,0,0,71.8,13.73,1
BIN018,2024-09-15 20:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekend,0,0,75.4,9.72,1
BIN018,2024-09-16 00:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,0,78.4,2.74,1
BIN018,2024-09-16 04:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,0,58.4,0.0,1
BIN018,2024-09-16 08:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,1,90.9,0.0,1
BIN018,2024-09-16 12:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,0,73.1,0.0,1
BIN018,2024-09-16 16:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,1,89.8,0.0,1
BIN018,2024-09-16 20:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,1,0,81.4,0.0,1
BIN018,2024-09-17 00:00:00,100.0,ZONE_D,2024-09-14 20:00:00,weekday,0,0,59.2,0.0,1
BIN018,2024-09-17 04:00:00,12.28,ZONE_D,2024-09-17 04:00:00,weekday,0,0,76.4,0.0,0
BIN018,2024-09-17 08:00:00,36.74,ZONE_D,2024-09-17 04:00:00,weekday,0,1,100.0,-29.24,0
BIN018,2024-09-17 12:00:00,57.28,ZONE_D,2024-09-17 04:00:00,weekday,1,0,60.8,-21.09,0
BIN018,2024-09-17 16:00:00,79.53,ZONE_D,2024-09-17 04:00:00,weekday,1,0,95.0,15.0,1
BIN018,2024-09-17 20:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,1,1,100.0,14.26,1
BIN018,2024-09-18 00:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,1,0,88.6,14.24,1
BIN018,2024-09-18 04:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,1,0,59.4,6.82,1
BIN018,2024-09-18 08:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,0,0,74.7,0.0,1
BIN018,2024-09-18 12:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,0,0,72.4,0.0,1
BIN018,2024-09-18 16:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,0,0,89.7,0.0,1
BIN018,2024-09-18 20:00:00,100.0,ZONE_D,2024-09-17 04:00:00,weekday,0,1,100.0,0.0,1
BIN018,2024-09-19 00:00:00,6.39,ZONE_D,2024-09-19 00:00:00,weekday,0,0,73.8,0.0,0
BIN018,2024-09-19 04:00:00,26.0,ZONE_D,2024-09-19 00:00:00,weekday,0,0,57.1,-31.2,0
BIN018,2024-09-19 08:00:00,47.12,ZONE_D,2024-09-19 00:00:00,weekday,1,0,62.4,-24.67,0
BIN018,2024-09-19 12:00:00,68.9,ZONE_D,2024-09-19 00:00:00,weekday,1,0,82.9,13.58,0
BIN018,2024-09-19 16:00:00,90.32,ZONE_D,2024-09-19 00:00:00,weekday,1,0,51.0,14.3,1
BIN018,2024-09-19 20:00:00,12.46,ZONE_D,2024-09-19 20:00:00,weekday,0,0,83.5,14.4,0
BIN018,2024-09-20 00:00:00,33.38,ZONE_D,2024-09-19 20:00:00,weekday,0,0,89.4,-18.81,0
BIN018,2024-09-20 04:00:00,55.21,ZONE_D,2024-09-19 20:00:00,weekday,0,0,77.3,-18.98,0
BIN018,2024-09-20 08:00:00,76.08,ZONE_D,2024-09-19 20:00:00,weekday,0,0,53.3,14.25,0
BIN018,2024-09-20 12:00:00,95.77,ZONE_D,2024-09-19 20:00:00,weekday,0,0,65.3,14.23,1
BIN018,2024-09-20 16:00:00,100.0,ZONE_D,2024-09-19 20:00:00,weekday,0,1,100.0,13.52,1
BIN018,2024-09-20 20:00:00,13.96,ZONE_D,2024-09-20 20:00:00,weekday,0,0,83.7,7.97,0
BIN018,2024-09-21 00:00:00,38.57,ZONE_D,2024-09-20 20:00:00,weekend,0,1,99.6,-27.27,0
BIN018,2024-09-21 04:00:00,63.12,ZONE_D,2024-09-20 20:00:00,weekend,1,1,95.2,-20.48,0
BIN018,2024-09-21 08:00:00,84.33,ZONE_D,2024-09-20 20:00:00,weekend,0,0,82.7,16.39,1
BIN018,2024-09-21 12:00:00,100.0,ZONE_D,2024-09-20 20:00:00,weekend,0,0,63.3,15.25,1
BIN018,2024-09-21 16:00:00,100.0,ZONE_D,2024-09-20 20:00:00,weekend,0,0,93.0,12.29,1
BIN018,2024-09-21 20:00:00,100.0,ZONE_D,2024-09-20 20:00:00,weekend,0,0,85.9,5.22,1
BIN019,2024-09-01 00:00:00,45.59,ZONE_D,2024-08-30 03:00:00,weekend,0,0,75.3,0.0,0
BIN019,2024-09-01 04:00:00,69.46,ZONE_D,2024-08-30 03:00:00,weekend,0,1,84.1,0.0,0
BIN019,2024-09-01 08:00:00,94.08,ZONE_D,2024-08-30 03:00:00,weekend,0,1,90.1,15.29,1
BIN019,2024-09-01 12:00:00,100.0,ZONE_D,2024-08-30 03:00:00,weekend,0,0,89.6,16.16,1
BIN019,2024-09-01 16:00:00,100.0,ZONE_D,2024-08-30 03:00:00,weekend,0,1,100.0,10.18,1
BIN019,2024-09-01 20:00:00,100.0,ZONE_D,2024-08-30 03:00:00,weekend,0,0,71.6,1.97,1
BIN019,2024-09-02 00:00:00,100.0,ZONE_D,2024-08-30 03:00:00,weekday,1,0,84.1,0.0,1
BIN019,2024-09-02 04:00:00,11.95,ZONE_D,2024-09-02 04:00:00,weekday,0,0,89.9,0.0,0
BIN019,2024-09-02 08:00:00,32.99,ZONE_D,2024-09-02 04:00:00,weekday,0,0,88.2,-29.35,0
BIN019,2024-09-02 12:00:00,53.98,ZONE_D,2024-09-02 04:00:00,weekday,0,0,62.0,-22.34,0
BIN019,2024-09-02 16:00:00,78.47,ZONE_D,2024-09-02 04:00:00,weekday,0,1,100.0,14.01,1
BIN019,2024-09-02 20:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,84.1,15.16,1
BIN019,2024-09-03 00:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,87.8,15.34,1
BIN019,2024-09-03 04:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,51.8,7.18,1
BIN019,2024-09-03 08:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,100.0,0.0,1
BIN019,2024-09-03 12:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,72.7,0.0,1
BIN019,2024-09-03 16:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,52.2,0.0,1
BIN019,2024-09-03 20:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,88.6,0.0,1
BIN019,2024-09-04 00:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,92.7,0.0,1
BIN019,2024-09-04 04:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,0,62.2,0.0,1
BIN019,2024-09-04 08:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,100.0,0.0,1
BIN019,2024-09-04 12:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,1,1,100.0,0.0,1
BIN019,2024-09-04 16:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,1,1,100.0,0.0,1
BIN019,2024-09-04 20:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,77.8,0.0,1
BIN019,2024-09-05 00:00:00,100.0,ZONE_D,2024-09-02 04:00:00,weekday,0,1,99.7,0.0,1
BIN019,2024-09-05 04:00:00,11.03,ZONE_D,2024-09-05 04:00:00,weekday,1,0,90.5,0.0,0
BIN019,2024-09-05 08:00:00,32.41,ZONE_D,2024-09-05 04:00:00,weekday,1,0,60.7,-29.66,0
BIN019,2024-09-05 12:00:00,52.25,ZONE_D,2024-09-05 04:00:00,weekday,0,0,65.5,-22.53,0
BIN019,2024-09-05 16:00:00,71.77,ZONE_D,2024-09-05 04:00:00,weekday,0,0,61.9,13.74,0
BIN019,2024-09-05 20:00:00,96.85,ZONE_D,2024-09-05 04:00:00,weekday,0,1,93.0,13.12,1
BIN019,2024-09-06 00:00:00,9.7,ZONE_D,2024-09-06 00:00:00,weekday,0,0,59.2,14.87,0
BIN019,2024-09-06 04:00:00,32.71,ZONE_D,2024-09-06 00:00:00,weekday,1,0,85.6,-20.69,0
BIN019,2024-09-06 08:00:00,55.78,ZONE_D,2024-09-06 00:00:00,weekday,0,1,74.1,-21.38,0
BIN019,2024-09-06 12:00:00,77.05,ZONE_D,2024-09-06 00:00:00,weekday,0,0,61.7,15.36,1
BIN019,2024-09-06 16:00:00,99.03,ZONE_D,2024-09-06 00:00:00,weekday,0,0,85.3,14.78,1
BIN019,2024-09-06 20:00:00,10.15,ZONE_D,2024-09-06 20:00:00,weekday,0,0,87.0,14.42,0
BIN019,2024-09-07 00:00:00,32.23,ZONE_D,2024-09-06 20:00:00,weekend,0,0,85.3,-22.3,0
BIN019,2024-09-07 04:00:00,54.8,ZONE_D,2024-09-06 20:00:00,weekend,0,0,87.7,-22.27,0
BIN019,2024-09-07 08:00:00,79.36,ZONE_D,2024-09-06 20:00:00,weekend,0,1,100.0,14.88,1
BIN019,2024-09-07 12:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,1,0,73.4,15.71,1
BIN019,2024-09-07 16:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,0,62.8,15.07,1
BIN019,2024-09-07 20:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,1,100.0,6.88,1
BIN019,2024-09-08 00:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,1,0,100.0,0.0,1
BIN019,2024-09-08 04:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,0,88.5,0.0,1
BIN019,2024-09-08 08:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,1,0,100.0,0.0,1
BIN019,2024-09-08 12:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,0,89.8,0.0,1
BIN019,2024-09-08 16:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,0,80.6,0.0,1
BIN019,2024-09-08 20:00:00,100.0,ZONE_D,2024-09-06 20:00:00,weekend,0,0,63.2,0.0,1
BIN019,2024-09-09 00:00:00,14.34,ZONE_D,2024-09-09 00:00:00,weekday,0,0,74.3,0.0,0
BIN019,2024-09-09 04:00:00,39.19,ZONE_D,2024-09-09 00:00:00,weekday,0,1,100.0,-28.55,0
BIN019,2024-09-09 08:00:00,60.95,ZONE_D,2024-09-09 00:00:00,weekday,0,0,74.4,-20.27,0
BIN019,2024-09-09 12:00:00,81.93,ZONE_D,2024-09-09 00:00:00,weekday,0,0,87.7,15.54,1
BIN019,2024-09-09 16:00:00,100.0,ZONE_D,2024-09-09 00:00:00,weekday,0,1,100.0,14.25,1
BIN019,2024-09-09 20:00:00,13.95,ZONE_D,2024-09-09 20:00:00,weekday,0,0,52.3,13.02,0
BIN019,2024-09-10 00:00:00,35.46,ZONE_D,2024-09-09 20:00:00,weekday,0,0,80.9,-22.66,0
BIN019,2024-09-10 04:00:00,58.09,ZONE_D,2024-09-09 20:00:00,weekday,1,0,74.4,-21.51,0
BIN019,2024-09-10 08:00:00,79.82,ZONE_D,2024-09-09 20:00:00,weekday,0,0,92.0,14.72,1
BIN019,2024-09-10 12:00:00,100.0,ZONE_D,2024-09-09 20:00:00,weekday,0,0,63.2,14.79,1
BIN019,2024-09-10 16:00:00,100.0,ZONE_D,2024-09-09 20:00:00,weekday,0,0,62.1,13.97,1
BIN019,2024-09-10 20:00:00,5.8,ZONE_D,2024-09-10 20:00:00,weekday,0,0,92.1,6.73,0
BIN019,2024-09-11 00:00:00,27.83,ZONE_D,2024-09-10 20:00:00,weekday,0,0,94.5,-31.4,0
BIN019,2024-09-11 04:00:00,52.47,ZONE_D,2024-09-10 20:00:00,weekday,0,1,99.0,-24.06,0
BIN019,2024-09-11 08:00:00,73.8,ZONE_D,2024-09-10 20:00:00,weekday,0,0,85.2,15.56,0
BIN019,2024-09-11 12:00:00,94.24,ZONE_D,2024-09-10 20:00:00,weekday,0,0,67.6,15.33,1
BIN019,2024-09-11 16:00:00,100.0,ZONE_D,2024-09-10 20:00:00,weekday,0,0,88.3,13.92,1
BIN019,2024-09-11 20:00:00,100.0,ZONE_D,2024-09-10 20:00:00,weekday,0,0,50.3,8.73,1
BIN019,2024-09-12 00:00:00,6.99,ZONE_D,2024-09-12 00:00:00,weekday,0,1,100.0,1.92,0
BIN019,2024-09-12 04:00:00,27.78,ZONE_D,2024-09-12 00:00:00,weekday,0,0,85.7,-31.0,0
BIN019,2024-09-12 08:00:00,51.87,ZONE_D,2024-09-12 00:00:00,weekday,0,1,80.4,-24.07,0
BIN019,2024-09-12 12:00:00,72.02,ZONE_D,2024-09-12 00:00:00,weekday,0,0,59.7,14.96,0
BIN019,2024-09-12 16:00:00,93.5,ZONE_D,2024-09-12 00:00:00,weekday,1,0,70.1,14.75,1
BIN019,2024-09-12 20:00:00,100.0,ZONE_D,2024-09-12 00:00:00,weekday,0,1,100.0,13.88,1
BIN019,2024-09-13 00:00:00,100.0,ZONE_D,2024-09-12 00:00:00,weekday,0,0,73.8,9.33,1
BIN019,2024-09-13 04:00:00,8.61,ZONE_D,2024-09-13 04:00:00,weekday,0,0,87.6,2.17,0
BIN019,2024-09-13 08:00:00,29.97,ZONE_D,2024-09-13 04:00:00,weekday,0,0,84.5,-30.46,0
BIN019,2024-09-13 12:00:00,51.39,ZONE_D,2024-09-13 04:00:00,weekday,0,0,84.9,-23.34,0
BIN019,2024-09-13 16:00:00,72.99,ZONE_D,2024-09-13 04:00:00,weekday,0,0,83.9,14.26,0
BIN019,2024-09-13 20:00:00,95.96,ZONE_D,2024-09-13 04:00:00,weekday,1,0,73.0,14.34,1
BIN019,2024-09-14 00:00:00,100.0,ZONE_D,2024-09-13 04:00:00,weekend,0,0,77.6,14.86,1
BIN019,2024-09-14 04:00:00,11.93,ZONE_D,2024-09-14 04:00:00,weekend,0,0,74.8,9.0,0
BIN019,2024-09-14 08:00:00,32.33,ZONE_D,2024-09-14 04:00:00,weekend,1,0,55.7,-28.01,0
BIN019,2024-09-14 12:00:00,52.97,ZONE_D,2024-09-14 04:00:00,weekend,0,0,60.6,-22.56,0
BIN019,2024-09-14 16:00:00,74.54,ZONE_D,2024-09-14 04:00:00,weekend,1,0,71.4,13.68,1
BIN019,2024-09-14 20:00:00,96.19,ZONE_D,2024-09-14 04:00:00,weekend,0,0,95.0,14.07,1
BIN019,2024-09-15 00:00:00,100.0,ZONE_D,2024-09-14 04:00:00,weekend,0,0,90.1,14.41,1
BIN019,2024-09-15 04:00:00,100.0,ZONE_D,2024-09-14 04:00:00,weekend,0,0,100.0,8.49,1
BIN019,2024-09-15 08:00:00,100.0,ZONE_D,2024-09-14 04:00:00,weekend,0,1,100.0,1.27,1
BIN019,2024-09-15 12:00:00,13.36,ZONE_D,2024-09-15 12:00:00,weekend,0,0,94.9,0.0,0
BIN019,2024-09-15 16:00:00,34.29,ZONE_D,2024-09-15 12:00:00,weekend,0,0,89.5,-28.88,0
BIN019,2024-09-15 20:00:00,55.68,ZONE_D,2024-09-15 12:00:00,weekend,0,0,79.1,-21.9,0
BIN019,2024-09-16 00:00:00,77.43,ZONE_D,2024-09-15 12:00:00,weekday,0,0,81.8,14.11,1
BIN019,2024-09-16 04:00:00,97.83,ZONE_D,2024-09-15 12:00:00,weekday,0,0,70.9,14.38,1
BIN019,2024-09-16 08:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,0,56.1,14.05,1
BIN019,2024-09-16 12:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,1,0,88.5,7.52,1
BIN019,2024-09-16 16:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,1,1,100.0,0.72,1
BIN019,2024-09-16 20:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,0,82.3,0.0,1
BIN019,2024-09-17 00:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,1,76.3,0.0,1
BIN019,2024-09-17 04:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,1,78.1,0.0,1
BIN019,2024-09-17 08:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,0,56.5,0.0,1
BIN019,2024-09-17 12:00:00,100.0,ZONE_D,2024-09-15 12:00:00,weekday,0,0,74.3,0.0,1
BIN019,2024-09-17 16:00:00,8.93,ZONE_D,2024-09-17 16:00:00,weekday,0,0,83.5,0.0,0
BIN019,2024-09-17 20:00:00,30.97,ZONE_D,2024-09-17 16:00:00,weekday,0,0,76.0,-30.36,0
BIN019,2024-09-18 00:00:00,53.89,ZONE_D,2024-09-17 16:00:00,weekday,1,0,77.2,-23.01,0
BIN019,2024-09-18 04:00:00,75.04,ZONE_D,2024-09-17 16:00:00,weekday,1,0,69.8,14.99,1
BIN019,2024-09-18 08:00:00,97.41,ZONE_D,2024-09-17 16:00:00,weekday,0,0,84.2,14.69,1
BIN019,2024-09-18 12:00:00,100.0,ZONE_D,2024-09-17 16:00:00,weekday,0,0,56.2,14.51,1
BIN019,2024-09-18 16:00:00,100.0,ZONE_D,2024-09-17 16:00:00,weekday,1,0,93.7,8.32,1
BIN019,2024-09-18 20:00:00,100.0,ZONE_D,2024-09-17 16:00:00,weekday,1,1,67.6,0.86,1
BIN019,2024-09-19 00:00:00,100.0,ZONE_D,2024-09-17 16:00:00,weekday,0,0,88.9,0.0,1
BIN019,2024-09-19 04:00:00,10.35,ZONE_D,2024-09-19 04:00:00,weekday,0,0,80.0,0.0,0
BIN019,2024-09-19 08:00:00,32.59,ZONE_D,2024-09-19 04:00:00,weekday,0,0,85.6,-29.88,0
BIN019,2024-09-19 12:00:00,52.45,ZONE_D,2024-09-19 04:00:00,weekday,0,0,67.5,-22.47,0
BIN019,2024-09-19 16:00:00,73.8,ZONE_D,2024-09-19 04:00:00,weekday,0,0,65.6,14.03,0
BIN019,2024-09-19 20:00:00,94.39,ZONE_D,2024-09-19 04:00:00,weekday,0,0,54.2,13.74,1
BIN019,2024-09-20 00:00:00,6.99,ZONE_D,2024-09-20 00:00:00,weekday,0,0,83.7,13.98,0
BIN019,2024-09-20 04:00:00,27.58,ZONE_D,2024-09-20 00:00:00,weekday,0,0,52.6,-22.27,0
BIN019,2024-09-20 08:00:00,47.96,ZONE_D,2024-09-20 00:00:00,weekday,0,0,53.7,-22.27,0
